time_min,rr_bpm,ti_s,te_s,vt_ml,vt_ml_kg,raw_insp_cmH2O_s_L,raw_exp_cmH2O_s_L,crs_ml_cmH2O,tau_exp_s,expiratory_residual_fraction,trapped_volume_ml,trapped_volume_ml_kg,autopeep_cmH2O,measured_autopeep_cmH2O,occult_autopeep_cmH2O,total_peep_cmH2O,pplat_cmH2O,ppeak_cmH2O,alveolar_ventilation_l_min,paco2_mmHg,etco2_mmHg,ph,map_mmHg,trigger_work_index,external_peep_excess_cmH2O,barotrauma_risk,hemodynamic_risk,ventilation_risk,global_risk_score,unsafe_physiology,simulation_terminated,safety_message
0.8333,30.0,0.64,1.3599999999999999,179.4430891196582,6.408681754273507,30.312160746933102,53.349402914602265,27.364103592418253,1.6431616097697501,0.4370652872556828,142.11198904858045,5.075428180306445,5.552292476923453,5.369066825184979,0.18322565173847405,10.552292476923453,17.10990137186187,17.10990137186187,2.2587246395036096,55.629977112931385,49.44835842307276,7.285181645157889,63.83578064230741,0.3396598733079237,0.0,low,low,low,0.14841099345799513,False,False,
0.9167,30.0,0.64,1.3599999999999999,179.49051405143607,6.410375501837002,30.301630993187526,53.330870548010054,27.36372266059197,1.64259081287871,0.43693959899968066,142.07693203324035,5.074176144044299,5.551000079681021,5.367817077051547,0.18318300262947407,10.551000079681021,17.110433395014624,17.110433395014624,2.2600982763002717,55.59616646657096,49.41859223456626,7.285388234471984,63.83674994023924,0.33886504900382797,0.0,low,low,low,0.14845516458813002,False,False,
1.0,30.0,0.64,1.3599999999999999,179.537819723145,6.412064990112321,30.291132531406237,53.31239325527498,27.36334275418664,1.6420217122624696,0.4368142332868923,142.04196098508118,5.072927178038613,5.54971079730113,5.366570340990193,0.18314045631093734,10.549710797301131,17.11096397955992,17.11096397955992,2.2614688266775063,55.56247272468751,49.388928919434946,7.285594261706413,63.837716902024155,0.33807214034019506,0.0,low,low,low,0.1484992168150935,False,False,
1.0833,30.0,0.64,1.3599999999999999,179.58500637406448,6.41375022764516,30.280665268596852,53.29397087273047,27.362963870297065,1.6414543028800987,0.43668918943556917,142.00707575914777,5.07168127711242,5.5484246249839435,5.365326612359473,0.18309801262447056,10.548424624983944,17.111493129745114,17.111493129745114,2.262836294845302,55.52889543367971,49.35936807860899,7.285799728246631,63.83868153126204,0.33728114436512524,0.0,low,low,low,0.148543150475758,False,False,
1.1667,30.0,0.64,1.3599999999999999,179.6320742433357,6.415431222976275,30.270229112043314,53.27560323719624,27.362586006370087,1.6408885797056445,0.4365644667645651,141.9722761991941,5.070438435685504,5.547141557415597,5.364085886020883,0.18305567139471446,10.547141557415596,17.112020849216336,17.112020849216336,2.264200685067395,55.49543414092726,49.329909313984096,7.286004635482105,63.839643831938304,0.3364920578105922,0.0,low,low,low,0.14858696586617803,False,False,
1.25,30.0,0.64,1.3599999999999999,179.67902356995882,6.417107984641386,30.259823969305117,53.25729018597701,27.362209159901358,1.6403245377280922,0.4364400645933416,141.93756214752958,5.069198648126056,5.545861589214414,5.362848156770338,0.18301343244407597,10.545861589214415,17.112547141537213,17.112547141537213,2.2655620016219467,55.46208839574616,49.300552229171366,7.286208984800411,63.84060380808919,0.3357048773668644,0.0,low,low,low,0.1486306632767443,False,False,
1.3333,30.0,0.64,1.3599999999999999,179.72585459279168,6.418780521171131,30.24944974821646,53.23903155686098,27.36183332839706,1.6397621719513185,0.4363159822419727,141.90293344626485,5.067961908795174,5.5445847149873675,5.361613419392784,0.1829712955945837,10.544584714987367,17.113072010254456,17.113072010254456,2.2669202487965103,55.42885774949871,49.27129642958274,7.286412777586495,63.841561463759476,0.334919599717231,0.0,low,low,low,0.1486742429966304,False,False,
1.4167,30.0,0.64,1.3599999999999999,179.77256755054702,6.420448841090965,30.23910635688543,53.22082718811836,27.36145850936908,1.6392014773940458,0.4361922190311489,141.86838993747008,5.066728212052503,5.543310929337239,5.36038166866911,0.18292926066812942,10.543310929337238,17.113595458906065,17.113595458906065,2.2682754308872966,55.3957417555978,49.24214152243323,7.286616015222574,63.84251680299707,0.3341362215424021,0.0,low,low,low,0.14871770531434675,False,False,
1.5,30.0,0.64,1.3599999999999999,179.81916268179074,6.422112952921098,30.2287937036932,53.20267691850004,27.361084700334356,1.6386424490898015,0.43606877428218305,141.8339314631978,5.065497552257065,5.5420402268636515,5.3591528993771504,0.18288732748650105,10.542040226863651,17.114117491022455,17.114117491022455,2.269627552198995,55.36273996949747,49.21308711673254,7.286818699088137,63.84346982985226,0.3333547395211457,0.0,low,low,low,0.14876105051781643,False,False,
1.5833,30.0,0.64,1.3599999999999999,179.86564022493985,6.423772865176423,30.218511697293224,53.18458058723608,27.360711898814856,1.6380850820868713,0.43594564731701413,141.79955786548706,5.064269923767395,5.5407726021632415,5.3579271062918545,0.182845495871387,10.54077260216324,17.114638110126535,17.114638110126535,2.2709766170446732,55.32985194868179,49.1841328232752,7.287020830559933,63.84442054837757,0.33257515033039353,0.0,low,low,low,0.1488042788943817,False,False,
1.6667,30.0,0.64,1.3599999999999999,179.91200041826036,6.425428586366442,30.208260246610397,53.1665380340343,27.3603401023375,1.6375293714482568,0.43582283745821243,141.76526898636635,5.063045320941655,5.5395080498297995,5.356704284185416,0.18280376564438328,10.539508049829799,17.115157319733786,17.115157319733786,2.272322629745674,55.297077252653814,49.15527825463087,7.287222411011983,63.84536896262765,0.3317974506453267,0.0,low,low,low,0.1488473907308096,False,False,
1.75,30.0,0.64,1.3599999999999999,179.9582434998652,6.427080124995186,30.198039260840282,53.148549099078906,27.35996930843421,1.6369753122516306,0.4357003440289837,141.73106466785543,5.0618237381376945,5.53824656445433,5.355484427827338,0.1827621366269927,10.53824656445433,17.11567512335223,17.11567512335223,2.273665594631516,55.264415442924474,49.126523025134595,7.2874234418155766,63.84631507665925,0.3310216371394132,0.0,low,low,low,0.14889038631328794,False,False,
1.8333,30.0,0.64,1.3599999999999999,180.0043697077125,6.428727489561161,30.187848649448284,53.13061362302899,27.359599514641843,1.636422899589293,0.435578166353174,141.69694475196806,5.060605169713145,5.53698814062518,5.354267531984549,0.182720608640631,10.53698814062518,17.116191524482492,17.116191524482492,2.2750055160398053,55.23186608300139,49.09786675087694,7.287623924339275,63.847258894531116,0.33024770648448565,0.0,low,low,low,0.14893326592743072,False,False,
1.9167,30.0,0.64,1.3599999999999999,180.05037927960325,6.430370688557259,30.17768832216886,53.1127314470172,27.35923071850224,1.63587212856813,0.43545630375527417,141.66290908071383,5.059389610025494,5.535732772928108,5.35305359142148,0.18267918150662776,10.535732772928107,17.11670652661777,17.11670652661777,2.2763423983161286,55.199428738378174,49.069309049694574,7.287823859948912,63.84820042030392,0.32947565535078616,0.0,low,low,low,0.14897602985827518,False,False,
2.0,30.0,0.64,1.3599999999999999,180.0962724531794,6.432009730470694,30.167558189004712,53.0949024126483,27.358862917562185,1.635322994309568,0.4353347555604245,141.62895749610036,5.058177053432155,5.534480455946384,5.351842600900153,0.18263785504623087,10.534480455946383,17.11722013324387,17.11722013324387,2.2776762458139617,55.16710297652338,49.040849541160604,7.288023250007598,63.849139658040215,0.3287054804070262,0.0,low,low,low,0.1490186783902848,False,False,
2.0833,30.0,0.64,1.3599999999999999,180.14204946592204,6.43364462378293,30.157458160225996,53.077126361997756,27.35849610937343,1.6347754919495312,0.43521352109441874,141.5950898401355,5.056967494290554,5.533231184260874,5.350634555180265,0.18259662908060914,10.533231184260874,17.117732347839187,17.117732347839187,2.279007062894574,55.13488836686973,49.01248784657505,7.28822209587572,63.85007661180435,0.32793717832043745,0.0,low,low,low,0.14906121180734838,False,False,
