time_min,rr_bpm,ti_s,te_s,vt_ml,vt_ml_kg,raw_insp_cmH2O_s_L,raw_exp_cmH2O_s_L,crs_ml_cmH2O,tau_exp_s,expiratory_residual_fraction,trapped_volume_ml,trapped_volume_ml_kg,autopeep_cmH2O,measured_autopeep_cmH2O,occult_autopeep_cmH2O,total_peep_cmH2O,pplat_cmH2O,ppeak_cmH2O,alveolar_ventilation_l_min,paco2_mmHg,etco2_mmHg,ph,map_mmHg,trigger_work_index,external_peep_excess_cmH2O,barotrauma_risk,hemodynamic_risk,ventilation_risk,global_risk_score,unsafe_physiology,simulation_terminated,safety_message,scenario_id,scenario_label,vei_proxy_ml_kg,paco2_etco2_gap_mmHg,pip_minus_pplat_cmH2O
11.4167,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.1030002932511,98.53956073899278,19.247747887533208,2.4634890184748195,0.5355263769979477,217.9375754452426,8.717503017809705,12.377031673514002,10.743263492610154,1.6337681809038482,15.377031673514002,24.4690044602808,57.05483803799005,1.3662764963522027,86.85101464953462,67.58578877736944,7.14176023916732,54.66891054987626,0.0,0.0,warning,warning,warning,1.2818619153434312,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.717503017809705,19.265225872165175,32.58583357770925
11.5,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.0933367036626,98.51520849322975,19.249777727500174,2.462880212330744,0.535443712488052,217.86508116070817,8.714603246428327,12.371609912132786,10.738557403731258,1.6330525084015282,15.371609912132786,24.462623973557275,57.04040455994277,1.3667082085190387,86.82358038120101,67.5663229044677,7.14185590696422,54.67469889125637,0.0,0.0,warning,warning,warning,1.2798282057604529,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.714603246428327,19.257257476733315,32.5777805863855
11.5833,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.0837018320012,98.49092861664303,19.25180150103009,2.462273215416076,0.5353612656543455,217.79280353463972,8.711712141385588,12.366205492562118,10.733866367543918,1.6323391250182002,15.366205492562118,24.45626389518155,57.02601542184922,1.3671386670733596,86.79624302779862,67.54692524235213,7.141951275981784,54.68046884825051,0.0,0.0,warning,warning,warning,1.2778011501111166,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.711712141385588,19.249317785446493,32.56975152666767
11.6667,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.074095592923925,98.46672089416829,19.25381922633124,2.4616680223542073,0.5352790360028437,217.7207419167414,8.708829676669655,12.360818355615855,10.729190332674563,1.6316280229412925,15.360818355615855,24.449924155501655,57.011670482938264,1.3675678756132006,86.7690021943468,67.52759551614704,7.142046347209071,54.686220483051386,0.0,0.0,warning,warning,warning,1.2757807244285475,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.708829676669655,19.241406678199752,32.56174632743661
11.75,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.064517901341446,98.44258511138045,19.25583092155691,2.4610646277845114,0.5351970230402328,217.64889565868174,8.70595582634727,12.355448442332477,10.72452924794459,1.6309191943878876,15.355448442332477,24.443604685129948,56.99736960291449,1.3679958377262837,86.74185748783151,67.5083334523294,7.142141121631465,54.691953857617015,0.0,0.0,warning,warning,warning,1.2737669048476061,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.70595582634727,19.233524035502114,32.55376491778454
11.8333,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.05496867241728,98.41852105449153,19.257836604805554,2.4604630263622886,0.5351152262738709,217.57726411408737,8.703090564563494,12.350095693974094,10.719883062369513,1.6302126316045804,15.350095693974094,24.437305414941967,56.98311264195637,1.368422556990052,86.714808517193,67.48913877872035,7.142235600230686,54.69766903367177,0.0,0.0,warning,warning,warning,1.271759667604393,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.703090564563494,19.22566973847266,32.5458072270144
11.9167,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.04544782156707,98.39452851034902,19.25983629412095,2.4598632127587257,0.5350336452117908,217.50584663853735,8.700233865541493,12.344760052025466,10.715251725158105,1.6295083268673611,15.344760052025466,24.431026276075283,56.96889946071451,1.3688480369716978,86.68785489331381,67.4700112244771,7.14232978398481,54.703366072707475,0.0,0.0,warning,warning,warning,1.269758989035665,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.700233865541493,19.217843668836707,32.537873184639224
12.0,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.035955264457826,98.37060726643371,19.261830007492403,2.459265181660843,0.5349522793627007,217.43464258955706,8.697385703582283,12.339441458193015,10.710635185711537,1.6288062724814782,15.339441458193015,24.424767199928304,56.95472992030983,1.3692722812281954,86.66099622900666,67.45095052008466,7.142423673868282,54.70904503598432,0.0,0.0,warning,warning,warning,1.2677648455783441,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.697385703582283,19.210045708921996,32.529962720381526
12.0833,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.02649091700716,98.34675711085804,19.263817762854856,2.458668927771451,0.534871128235987,217.36365132661234,8.694546053064494,12.334139854403874,10.706033393622564,1.6281064607813107,15.334139854403874,24.418528118159198,56.94060388233183,1.369695293306333,86.6342321390025,67.43195639734766,7.142517270851941,54.714705984532024,0.0,0.0,warning,warning,warning,1.2657772137689336,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.694546053064494,19.202275741654844,32.52207576417263
12.1667,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.01705469538257,98.32297783236407,19.265799578089098,2.458074445809102,0.5347901913417153,217.29287221110357,8.691714888444142,12.328855182804894,10.701446298674648,1.6274088841302454,15.328855182804894,24.41230896268469,56.92652120883683,1.3701170767427413,86.60756223993882,67.41302858938238,7.142610575903024,54.720348979150764,0.0,0.0,warning,warning,warning,1.2637960702430422,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.691714888444142,19.194533650556437,32.51421224615214
