time_min,rr_bpm,ti_s,te_s,vt_ml,vt_ml_kg,raw_insp_cmH2O_s_L,raw_exp_cmH2O_s_L,crs_ml_cmH2O,tau_exp_s,expiratory_residual_fraction,trapped_volume_ml,trapped_volume_ml_kg,autopeep_cmH2O,measured_autopeep_cmH2O,occult_autopeep_cmH2O,total_peep_cmH2O,pplat_cmH2O,ppeak_cmH2O,alveolar_ventilation_l_min,paco2_mmHg,etco2_mmHg,ph,map_mmHg,trigger_work_index,external_peep_excess_cmH2O,barotrauma_risk,hemodynamic_risk,ventilation_risk,global_risk_score,unsafe_physiology,simulation_terminated,safety_message,scenario_id,scenario_label,vei_proxy_ml_kg,paco2_etco2_gap_mmHg,pip_minus_pplat_cmH2O
0.8333,14.0,1.0714285714285714,3.2142857142857144,112.7093401984644,6.2616300110258,79.14910130555023,178.085477937488,14.354348894581664,2.724707812443566,0.3073768125483294,55.034569936056684,3.0574761075587045,4.221659714199082,3.5250858613562333,0.6965738528428487,7.221659714199082,15.073589538825875,19.0,0.6715894010373921,104.08591900351927,21.129675754372556,7.088483074388858,56.034889356937796,0.0,0.0,low,low,warning,1.5001278109102616,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.319106118584504,82.95624324914671,3.9264104611741253
0.9167,14.0,1.0714285714285714,3.2142857142857144,112.79888340006708,6.26660463333706,79.07786231987879,177.92519021972728,14.35313921089306,2.7222554103618273,0.30705032419046696,54.99382069836405,3.055212261020225,4.218889409744193,3.522772657136401,0.696116752607792,7.218889409744193,15.077719575235822,19.0,0.6729070706515722,103.8821005882927,21.08945129766776,7.089043142222231,56.04756773836497,0.0,0.0,low,low,warning,1.4909440206178373,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.321816894357285,82.79264929062494,3.9222804247641783
1.0,14.0,1.0714285714285714,3.2142857142857144,112.88816418976691,6.271564677209273,79.0069151617358,177.76555911390557,14.351933524793926,2.719813054442755,0.30672493370593706,54.953172625267946,3.052954034737108,4.2161252254934976,3.5204645632870704,0.6956606622064272,7.2161252254934976,15.081836420068434,19.0,0.6742219209277275,103.67951238342069,21.04946954842575,7.089601292688945,56.060205869500855,0.0,0.0,low,low,warning,1.4818068833926357,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.324518711946382,82.63004283499494,3.9181635799315657
1.0833,14.0,1.0714285714285714,3.2142857142857144,112.97718313780499,6.2765101743225,78.93625823020884,177.6065810179699,14.350731818431658,2.7173806895749393,0.30640063661433137,54.91262586663231,3.050701437035128,4.213367182039936,3.5181615970033464,0.6952055850365895,7.213367182039936,15.08594013282844,19.0,0.675533952426921,103.47814458306162,21.0097285628746,7.090157532484902,56.072803851565794,0.0,0.0,low,low,warning,1.4727160788923497,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.327211611357628,82.46841602018702,3.9140598671715594
1.1667,14.0,1.0714285714285714,3.2142857142857144,113.06594107381622,6.281441170767568,78.86588993123738,177.4482523452841,14.349534074427408,2.7149582608828466,0.3060774284359407,54.87218029381768,3.048454460767649,4.210615278449434,3.515863757505277,0.6947515209441568,7.210615278449434,15.09003076938954,19.0,0.6768431692455216,103.27798694920867,20.97022631783931,7.0907118697601526,56.0853618321364,0.0,0.0,low,low,warning,1.4636712657021906,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.329895631535218,82.30776063136936,3.9099692306104608
1.25,14.0,1.0714285714285714,3.2142857142857144,113.15443887829412,6.286357715460785,78.79580867756307,177.2905695245169,14.348340275508372,2.7125457137251088,0.30575530469179657,54.83183572304882,3.0462130957249345,4.207869509501791,3.513571040433995,0.6942984690677956,7.207869509501791,15.094108384909628,19.0,0.6781495762187854,103.07902924567755,20.930960791649607,7.091264312927947,56.09787996754512,0.0,0.0,low,low,warning,1.4546721008802468,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.332570811185718,82.14806845402794,3.905891615090372
1.3333,14.0,1.0714285714285714,3.2142857142857144,113.24267744323339,6.29125985795741,78.72601288868022,177.13352899953048,14.347150404440347,2.7101429936928163,0.30543426090370984,54.79159195749205,3.0439773309717806,4.205129868938187,3.5112834405633855,0.6938464283748011,7.205129868938187,15.098173034373012,19.0,0.6794531783929577,102.88126131860115,20.89192997913509,7.091814870440357,56.11035841579688,0.0,0.0,low,low,warning,1.4457182436036038,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.335237188929192,81.98933133946606,3.901826965626988
1.4167,14.0,1.0714285714285714,3.2142857142857144,113.33065766470153,6.296147648038974,78.65650099078633,176.97712722926923,14.345964444015234,2.7077500466078193,0.30511429259430906,54.75144879518818,3.0417471552882325,4.2023963500734265,3.509000952311311,0.6933953977621155,7.2023963500734265,15.102224772691619,19.0,0.6807539809255971,102.68467311047579,20.8531318942295,7.092363550746128,56.122797335236456,0.0,0.0,low,low,warning,1.4368093558225437,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.337894803327206,81.83154121624628,3.897775227308381
1.5,14.0,1.0714285714285714,3.2142857142857144,113.41838044142592,6.301021135634773,78.5872714167336,176.8213606876506,14.344782377048592,2.705366818521054,0.30479539528707944,54.711406030563616,3.0395225572535343,4.199668945912582,3.5067235698370056,0.6929453760755764,7.199668945912582,15.106263654724156,19.0,0.6820519890665969,102.48925466175062,20.814564570252,7.092910362282813,56.13519688429759,0.0,0.0,low,low,warning,1.4279451023531387,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.340543692888307,81.67469009149862,3.893736345275844
1.5833,14.0,1.0714285714285714,3.2142857142857144,113.50584667451484,6.30588037080638,78.51832260598026,176.6662258634556,14.343604186378993,2.7029932557108705,0.3044775645063997,54.671463454735814,3.0373035252631007,4.196947649174628,3.5044512870608138,0.6924963621138138,7.196947649174628,15.11028973528033,19.0,0.6833472081544116,102.29499611009528,20.776226059755693,7.093455313475382,56.14755722145566,0.0,0.0,low,low,warning,1.419125150864716,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.343183896069482,81.51877005033958,3.8897102647196693
1.6667,14.0,1.0714285714285714,3.2142857142857144,113.59305726739045,6.3107254037439136,78.44965300454233,176.51171926022025,14.342429854867731,2.7006293046813696,0.3041607957775778,54.63162085559181,3.0350900475328784,4.194232452298539,3.5021840976692795,0.6920483546292591,7.194232452298539,15.114303069122066,19.0,0.6846396436151335,102.10188768924927,20.738114434298392,7.093998412736014,56.15987850521837,0.0,0.0,low,low,warning,1.4103491718481802,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.345815451276792,81.36377325495087,3.885696930877934
1.75,14.0,1.0714285714285714,3.2142857142857144,113.68001312576216,6.315556284764565,78.38126106494587,176.35783739612822,14.341259365398571,2.6982749121607617,0.3038450846268881,54.5918780178248,3.032882112101378,4.19152334744618,3.4999219951175604,0.69160135232862,7.19152334744618,15.11830371096433,19.0,0.6859293009621044,101.90991972780873,20.700227784201815,7.094539668464134,56.172160894123614,0.0,0.0,low,low,warning,1.4016168385811607,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.348438396865943,81.20969194360691,3.88169628903567
1.8333,14.0,1.0714285714285714,3.2142857142857144,113.76671515760736,6.320373064311521,78.31314524617959,176.20457680390405,14.340092700877547,2.695930025099732,0.30353042658160573,54.55223472296212,3.030679706831229,4.188820326504519,3.497664972631273,0.691155353873246,7.188820326504519,15.122291715475761,19.0,0.6872161857956254,101.71908264801668,20.66256421831182,7.095079089046479,56.18440454673863,0.0,0.0,low,low,warning,1.3929278270930336,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.351052771142749,81.05651842970485,3.877708284524239
1.9167,14.0,1.0714285714285714,3.2142857142857144,113.85316427315401,6.325175792953001,78.24530401364757,176.05193403070703,14.338929844232714,2.6935945906698175,0.30321681717004206,54.51269074939192,3.0284828194106623,4.1861233810877385,3.4954130232082616,0.6907103578794769,7.1861233810877385,15.126267137279354,19.0,0.688500303802689,101.52936696456835,20.625121863761535,7.09561668285718,56.19660962165949,0.0,0.0,low,low,warning,1.3842818161303008,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.353658612363663,80.90424510080682,3.8737328627206455
2.0,14.0,1.0714285714285714,3.2142857142857144,113.93936138486345,6.329964521381303,78.17773583912258,175.89990563802579,14.337770778413951,2.6912685562617944,0.3029042519215777,54.4732458723889,3.026291437354939,4.183432502539284,3.493166139620302,0.6902663629189818,7.183432502539284,15.130230030953074,19.0,0.6897816607567159,101.34076328343355,20.587898865737895,7.096152458257847,56.208776277510665,0.0,0.0,low,low,warning,1.37567848712245,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.356255958736241,80.75286441769565,3.869769969046926
2.0833,14.0,1.0714285714285714,3.2142857142857144,114.02530740741325,6.334739300411847,78.1104392006996,175.7484882015741,14.336615486392736,2.6889518694840837,0.30259272636669715,54.43389986414024,3.0241055480077907,4.180747681933924,3.4909243144148263,0.6898233675190975,7.180747681933924,15.134180451030488,19.0,0.6910602625172838,101.15326230069797,20.550893387252028,7.096686423597639,56.22090467294444,0.0,0.0,low,low,warning,1.3671175241483962,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.358844848419638,80.60236891344594,3.8658195489695117
